symbol,name,asset_type,exchange,source,is_etf
PFF,iShares Preferred and Income Securities ETF,etf,,nasdaq-trader,true
PFI,Invesco Dorsey Wright Financial Momentum ETF,etf,,nasdaq-trader,true
PFM,Invesco Dividend Achievers ETF,etf,,nasdaq-trader,true
PFOE,Pathfinder Focused Opportunities ETF,etf,,nasdaq-trader,true
PGJ,Invesco Golden Dragon China ETF,etf,,nasdaq-trader,true
PHO,Invesco Water Resources ETF,etf,,nasdaq-trader,true
PID,Invesco International Dividend Achievers ETF,etf,,nasdaq-trader,true
PIE,Invesco Dorsey Wright Emerging Markets Momentum ETF,etf,,nasdaq-trader,true
PIO,Invesco Global Water ETF,etf,,nasdaq-trader,true
PIZ,Invesco Dorsey Wright Developed Markets Momentum ETF,etf,,nasdaq-trader,true
PLA,GraniteShares Autocallable PLTR ETF,etf,,nasdaq-trader,true
PLYY,GraniteShares YieldBOOST PLTR ETF,etf,,nasdaq-trader,true
PMBS,PIMCO Mortgage-Backed Securities Active Exchange-Traded Fund,etf,,nasdaq-trader,true
PNQI,Invesco Nasdaq Internet ETF,etf,,nasdaq-trader,true
PPH,VanEck Pharmaceutical ETF,etf,,nasdaq-trader,true
PPI,Astoria Real Assets ETF,etf,,nasdaq-trader,true
PQAP,PGIM Nasdaq-100 Buffer 12 ETF - April,etf,,nasdaq-trader,true
PQJA,PGIM Nasdaq-100 Buffer 12 ETF - January,etf,,nasdaq-trader,true
PQJL,PGIM Nasdaq-100 Buffer 12 ETF - July,etf,,nasdaq-trader,true
PQOC,PGIM Nasdaq-100 Buffer 12 ETF - October,etf,,nasdaq-trader,true
PRFZ,Invesco RAFI US 1500 Small-Mid ETF,etf,,nasdaq-trader,true
PRN,Invesco Dorsey Wright Industrials Momentum ETF,etf,,nasdaq-trader,true
PSC,Principal U.S. Small-Cap ETF,etf,,nasdaq-trader,true
PSCC,Invesco S&P SmallCap Consumer Staples ETF,etf,,nasdaq-trader,true
PSCD,Invesco S&P SmallCap Consumer Discretionary ETF,etf,,nasdaq-trader,true
PSCE,Invesco S&P SmallCap Energy ETF,etf,,nasdaq-trader,true
PSCF,Invesco S&P SmallCap Financials ETF,etf,,nasdaq-trader,true
PSCH,Invesco S&P SmallCap Health Care ETF,etf,,nasdaq-trader,true
PSCI,Invesco S&P SmallCap Industrials ETF,etf,,nasdaq-trader,true
PSCM,Invesco S&P SmallCap Materials ETF,etf,,nasdaq-trader,true
PSCT,Invesco S&P SmallCap Information Technology ETF,etf,,nasdaq-trader,true
PSET,Principal Quality ETF,etf,,nasdaq-trader,true
PSL,Invesco Dorsey Wright Consumer Staples Momentum ETF,etf,,nasdaq-trader,true
PSWD,Xtrackers Cybersecurity Select Equity ETF,etf,,nasdaq-trader,true
PTF,Invesco Dorsey Wright Technology Momentum ETF,etf,,nasdaq-trader,true
PTH,Invesco Dorsey Wright Healthcare Momentum ETF,etf,,nasdaq-trader,true
PTNQ,Pacer Trendpilot 100 ETF,etf,,nasdaq-trader,true
PUI,Invesco Dorsey Wright Utilities Momentum ETF,etf,,nasdaq-trader,true
PWRD,TCW Transform Systems ETF,etf,,nasdaq-trader,true
PXI,Invesco Dorsey Wright Energy Momentum ETF,etf,,nasdaq-trader,true
PY,Principal Value ETF,etf,,nasdaq-trader,true
PYZ,Invesco Dorsey Wright Basic Materials Momentum ETF,etf,,nasdaq-trader,true
QABA,First Trust NASDAQ ABA Community Bank Index Fund,etf,,nasdaq-trader,true
QALT,SEI DBi Multi-Strategy Alternative ETF,etf,,nasdaq-trader,true
QAT,iShares MSCI Qatar ETF,etf,,nasdaq-trader,true
QB,ProShares Nasdaq-100 Dynamic Buffer ETF,etf,,nasdaq-trader,true
QBIG,Invesco Top QQQ ETF,etf,,nasdaq-trader,true
QBUF,Innovator Nasdaq-100 10 Buffer ETF Quarterly,etf,,nasdaq-trader,true
QBY,GraniteShares YieldBoost QBTS ETF,etf,,nasdaq-trader,true
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,etf,,nasdaq-trader,true
QDTY,YieldMax Nasdaq 100 0DTE Covered Call Strategy ETF,etf,,nasdaq-trader,true
QGRD,Horizon Nasdaq-100 Defined Risk ETF,etf,,nasdaq-trader,true
QHDG,Innovator Hedged Nasdaq-100 ETF,etf,,nasdaq-trader,true
QLDY,Defiance Nasdaq 100 LightningSpread Income ETF,etf,,nasdaq-trader,true
QMID,WisdomTree U.S. MidCap Quality Growth Fund,etf,,nasdaq-trader,true
QMOM,Alpha Architect U.S. Quantitative Momentum ETF,etf,,nasdaq-trader,true
QNXT,iShares Nasdaq-100 ex Top 30 ETF,etf,,nasdaq-trader,true
QOWZ,Invesco Nasdaq Free Cash Flow Achievers ETF,etf,,nasdaq-trader,true
QQA,Invesco QQQ Income Advantage ETF,etf,,nasdaq-trader,true
QQHG,Invesco QQQ Hedged Advantage ETF,etf,,nasdaq-trader,true
QQLV,Invesco QQQ Low Volatility ETF,etf,,nasdaq-trader,true
QQMG,Invesco ESG NASDAQ 100 ETF,etf,,nasdaq-trader,true
QQQA,ProShares Nasdaq-100 Dorsey Wright Momentum ETF,etf,,nasdaq-trader,true
QQQE,Direxion NASDAQ-100 Equal Weighted Index ETF,etf,,nasdaq-trader,true
QQQG,Pacer Nasdaq 100 Top 50 Cash Cows Growth Leaders ETF,etf,,nasdaq-trader,true
QQQH,NEOS Nasdaq-100 Hedged Equity Income ETF,etf,,nasdaq-trader,true
QQQI,NEOS Nasdaq 100 High Income ETF,etf,,nasdaq-trader,true
QQQJ,Invesco NASDAQ Next Gen 100 ETF,etf,,nasdaq-trader,true
QQQM,Invesco NASDAQ 100 ETF,etf,,nasdaq-trader,true
QQQS,Invesco NASDAQ Future Gen 200 ETF,etf,,nasdaq-trader,true
QQQT,Defiance Nasdaq 100 Income Target ETF,etf,,nasdaq-trader,true
QQQY,Defiance Nasdaq 100 Weekly Distribution ETF,etf,,nasdaq-trader,true
QQWZ,Pacer Cash COWZ 100-Nasdaq 100 Rotator ETF,etf,,nasdaq-trader,true
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,etf,,nasdaq-trader,true
QRMI,Global X NASDAQ 100 Risk Managed Income ETF,etf,,nasdaq-trader,true
QSIX,Pacer Metaurus Nasdaq 100 Dividend Multiplier 600 ETF,etf,,nasdaq-trader,true
QSML,WisdomTree U.S. SmallCap Quality Growth Fund,etf,,nasdaq-trader,true
QTEC,First Trust NASDAQ-100-Technology Sector Index Fund,etf,,nasdaq-trader,true
QTOP,iShares Nasdaq Top 30 Stocks ETF,etf,,nasdaq-trader,true
QTUM,Defiance Quantum ETF,etf,,nasdaq-trader,true
QVAL,Alpha Architect U.S. Quantitative Value ETF,etf,,nasdaq-trader,true
QVOL,Infrastructure Capital Nasdaq Option Income ETF,etf,,nasdaq-trader,true
QXQ,SGI Enhanced Nasdaq-100 ETF,etf,,nasdaq-trader,true
QYLD,Global X NASDAQ 100 Covered Call ETF,etf,,nasdaq-trader,true
QYLG,Global X Nasdaq 100 Covered Call & Growth ETF,etf,,nasdaq-trader,true
RAA,SMI 3Fourteen REAL Asset Allocation ETF,etf,,nasdaq-trader,true
RAUS,RACWI US ETF,etf,,nasdaq-trader,true
RCGE,RockCreek Global Equality ETF,etf,,nasdaq-trader,true
RDTY,YieldMax R2000 0DTE Covered Strategy ETF,etf,,nasdaq-trader,true
RDVY,First Trust Rising Dividend Achievers ETF,etf,,nasdaq-trader,true
REAI,Intelligent Real Estate ETF,etf,,nasdaq-trader,true
REIT,ALPS Active REIT ETF,etf,,nasdaq-trader,true
REMG,Russell Investments Emerging Markets Equity ETF,etf,,nasdaq-trader,true
REXC,Sprott Rare Earths Ex-China ETF,etf,,nasdaq-trader,true
RFDI,First Trust RiverFront Dynamic Developed International ETF,etf,,nasdaq-trader,true
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,etf,,nasdaq-trader,true
RGLO,Russell Investments Global Equity ETF,etf,,nasdaq-trader,true
RGYY,GraniteShares YieldBoost RGTI ETF,etf,,nasdaq-trader,true
RING,iShares MSCI Global Gold Miners ETF,etf,,nasdaq-trader,true
RINT,Russell Investments International Developed Equity ETF,etf,,nasdaq-trader,true
RKNG,Defiance Retail Kings ETF,etf,,nasdaq-trader,true
RNEM,Emerging Markets Equity Select ETF,etf,,nasdaq-trader,true
RNIN,Bushido Capital US SMID Cap Equity ETF,etf,,nasdaq-trader,true
RNRG,Global X Renewable Energy Producers ETF,etf,,nasdaq-trader,true
ROBT,First Trust Nasdaq Artificial Intelligence and Robotics ETF,etf,,nasdaq-trader,true
ROCQ,JPMorgan Nasdaq Equity Premium Yield ETF,etf,,nasdaq-trader,true
ROCY,JPMorgan Equity Premium Yield ETF,etf,,nasdaq-trader,true
ROE,Astoria US Equal Weight Quality Kings ETF,etf,,nasdaq-trader,true
RTH,VanEck Retail ETF,etf,,nasdaq-trader,true
RTYY,GraniteShares YieldBoost RIOT ETF,etf,,nasdaq-trader,true
RUNN,Running Oak Efficient Growth ETF,etf,,nasdaq-trader,true
RUSC,Russell Investments U.S. Small Cap Equity ETF,etf,,nasdaq-trader,true
RWIN,Rayliant NxtGen Multifactor International Equity ETF,etf,,nasdaq-trader,true
SCDS,JPMorgan Fundamental Data Science Small Core ETF,etf,,nasdaq-trader,true
SCZ,iShares MSCI EAFE Small-Cap ETF,etf,,nasdaq-trader,true
SDG,iShares MSCI Global Sustainable Development Goals ETF,etf,,nasdaq-trader,true
SDTY,YieldMax S&P 500 0DTE Covered Call Strategy ETF,etf,,nasdaq-trader,true
SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,etf,,nasdaq-trader,true
SEEM,SEI Select Emerging Markets Equity ETF,etf,,nasdaq-trader,true
SEIE,SEI Select International Equity ETF,etf,,nasdaq-trader,true
SEIS,SEI Select Small Cap ETF,etf,,nasdaq-trader,true
SEMY,GraniteShares YieldBOOST Semiconductor ETF,etf,,nasdaq-trader,true
SETM,Sprott Critical Materials ETF,etf,,nasdaq-trader,true
SFLO,VictoryShares Small Cap Free Cash Flow ETF,etf,,nasdaq-trader,true
SHRY,First Trust Bloomberg Shareholder Yield ETF,etf,,nasdaq-trader,true
SHY,iShares 1-3 Year Treasury Bond ETF,etf,,nasdaq-trader,true
SJCP,SanJac Alpha Core Plus Bond ETF,etf,,nasdaq-trader,true
SJLD,SanJac Alpha Low Duration ETF,etf,,nasdaq-trader,true
SKYY,First Trust Cloud Computing ETF,etf,,nasdaq-trader,true
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,etf,,nasdaq-trader,true
SMCF,Themes US Small Cap Cash Flow Champions ETF,etf,,nasdaq-trader,true
SMCO,Hilton Small-MidCap Opportunity ETF,etf,,nasdaq-trader,true
SMH,VanEck Semiconductor ETF,etf,,nasdaq-trader,true
SMHX,VanEck Fabless Semiconductor ETF,etf,,nasdaq-trader,true
SMOM,Symmetry Panoramic Sector Momentum ETF,etf,,nasdaq-trader,true
SMRI,Bushido Capital US Equity ETF,etf,,nasdaq-trader,true
SMYY,GraniteShares YieldBOOST SMCI ETF,etf,,nasdaq-trader,true
SOCL,Global X Social Media ETF,etf,,nasdaq-trader,true
SOLZ,Solana ETF,etf,,nasdaq-trader,true
SOXQ,Invesco PHLX Semiconductor ETF,etf,,nasdaq-trader,true
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,etf,,nasdaq-trader,true
SPAM,Themes Cybersecurity ETF,etf,,nasdaq-trader,true
SPAQ,Horizon Kinetics SPAC Active ETF,etf,,nasdaq-trader,true
SPBC,Simplify US Equity PLUS Bitcoin Strategy ETF,etf,,nasdaq-trader,true
SPCK,SPAC and New Issue ETF,etf,,nasdaq-trader,true
SPCT,Liberty One Spectrum ETF,etf,,nasdaq-trader,true
SPIT,F/m Emerald Special Situations ETF,etf,,nasdaq-trader,true
SPRX,Spear Alpha ETF,etf,,nasdaq-trader,true
SPXD,Xtrackers S&P 500 Diversified Sector Weight ETF,etf,,nasdaq-trader,true
SQLV,Royce Quant Small-Cap Quality Value ETF,etf,,nasdaq-trader,true
SQS,Sapient Quality Select ETF,etf,,nasdaq-trader,true
SRET,Global X SuperDividend REIT ETF,etf,,nasdaq-trader,true
SSS,CYBER HORNET S&P 500 and Solana 75/25 Strategy ETF,etf,,nasdaq-trader,true
STNC,Hennessy Sustainable ETF,etf,,nasdaq-trader,true
SUPP,TCW Transform Supply Chain ETF,etf,,nasdaq-trader,true
SUSB,iShares ESG Aware 1-5 Year USD Corporate Bond ETF,etf,,nasdaq-trader,true
SUSC,iShares ESG Aware USD Corporate Bond ETF,etf,,nasdaq-trader,true
SUSL,iShares ESG MSCI USA Leaders ETF,etf,,nasdaq-trader,true
SWP,SWP Growth & Income ETF,etf,,nasdaq-trader,true
SYZ,Lazard US Systematic Small Cap Equity ETF,etf,,nasdaq-trader,true
TAOZ,Thornburg American Opportunities Fund,etf,,nasdaq-trader,true
TAX,Cambria Tax Aware ETF,etf,,nasdaq-trader,true
TAXE,Intermediate Municipal Income ETF,etf,,nasdaq-trader,true
TAXI,Northern Trust Intermediate Tax-Exempt Bond ETF,etf,,nasdaq-trader,true
TAXT,Northern Trust Tax-Exempt Bond ETF,etf,,nasdaq-trader,true
TBIL,F/m US Treasury 3 Month Bill Fund,etf,,nasdaq-trader,true
TCAN,21Shares Canton Network ETF,etf,,nasdaq-trader,true
TCHI,iShares MSCI China Multisector Tech ETF,etf,,nasdaq-trader,true
TDI,Touchstone Dynamic International ETF,etf,,nasdaq-trader,true
TDIV,First Trust NASDAQ Technology Dividend Index Fund,etf,,nasdaq-trader,true
TDOT,21shares Polkadot ETF,etf,,nasdaq-trader,true
TDSB,ETC Cabana Target Beta ETF,etf,,nasdaq-trader,true
TDSC,ETC Cabana Target Drawdown 10 ETF,etf,,nasdaq-trader,true
TECY,GraniteShares YieldBOOST Technology ETF,etf,,nasdaq-trader,true
TEKX,State Street Galaxy Transformative Tech Accelerators ETF,etf,,nasdaq-trader,true
TEKY,Lazard Next Gen Technologies ETF,etf,,nasdaq-trader,true
TEXN,iShares Texas Equity ETF,etf,,nasdaq-trader,true
TEXX,Horizon Kinetics Texas ETF,etf,,nasdaq-trader,true
TFGZ,Thornburg Focus Growth Fund,etf,,nasdaq-trader,true
TFNS,T. Rowe Price Financials ETF,etf,,nasdaq-trader,true
THMZ,Lazard Equity Megatrends ETF,etf,,nasdaq-trader,true
THRV,Prospera Income ETF,etf,,nasdaq-trader,true
THYM,T. Rowe Price High Income Municipal ETF,etf,,nasdaq-trader,true
TKNS,21Shares Active Crypto ETF,etf,,nasdaq-trader,true
TLA,GraniteShares Autocallable TSLA ETF,etf,,nasdaq-trader,true
TLG,Touchstone Large Company Growth ETF,etf,,nasdaq-trader,true
TLT,iShares 20+ Year Treasury Bond ETF,etf,,nasdaq-trader,true
TMB,Thornburg Multi Sector Bond ETF,etf,,nasdaq-trader,true
TMED,T. Rowe Price Health Care ETF,etf,,nasdaq-trader,true
TMNL,T. Rowe Price Long Municipal Income ETF,etf,,nasdaq-trader,true
TMSF,T. Rowe Price Multi-Sector Income ETF,etf,,nasdaq-trader,true
TMYY,GraniteShares YieldBOOST TSM ETF,etf,,nasdaq-trader,true
TNXT,T. Rowe Price Innovation Leaders ETF,etf,,nasdaq-trader,true
TPLS,Thornburg Core Plus Bond ETF,etf,,nasdaq-trader,true
TQQY,GraniteShares YieldBOOST QQQ ETF,etf,,nasdaq-trader,true
TRBF,Angel Oak Total Return ETF,etf,,nasdaq-trader,true
TRUC,VanEck Communication Services TruSector ETF,etf,,nasdaq-trader,true
TRUD,VanEck Consumer Discretionary TruSector ETF,etf,,nasdaq-trader,true
TRUF,VanEck Financials TruSector ETF,etf,,nasdaq-trader,true
TRUH,VanEck Healthcare TruSector ETF,etf,,nasdaq-trader,true
TRUI,VanEck Industrials TruSector ETF,etf,,nasdaq-trader,true
TRUO,VanEck Consumer Staples TruSector ETF,etf,,nasdaq-trader,true
TRUT,VanEck Technology TruSector ETF,etf,,nasdaq-trader,true
TSCM,TimesSquare Quality Mid Cap Growth ETF,etf,,nasdaq-trader,true
TSEL,Touchstone Sands Capital US Select Growth ETF,etf,,nasdaq-trader,true
TSPY,TappAlpha S&P 500 Growth & Daily Income ETF,etf,,nasdaq-trader,true
TSYX,TSPY Lift ETF,etf,,nasdaq-trader,true
TSYY,GraniteShares YieldBOOST TSLA ETF,etf,,nasdaq-trader,true
TTEQ,T. Rowe Price Technology ETF,etf,,nasdaq-trader,true
TUG,STF Tactical Growth ETF,etf,,nasdaq-trader,true
TUGN,STF Tactical Growth & Income ETF,etf,,nasdaq-trader,true
TURF,T. Rowe Price Natural Resources ETF,etf,,nasdaq-trader,true
TXUE,Thornburg International Equity ETF,etf,,nasdaq-trader,true
TXUG,Thornburg International Growth Fund ETF,etf,,nasdaq-trader,true
UAE,iShares MSCI UAE ETF,etf,,nasdaq-trader,true
UBND,VictoryShares Core Plus Bond ETF,etf,,nasdaq-trader,true
UCRD,VictoryShares Corporate Bond ETF,etf,,nasdaq-trader,true
UEVM,VictoryShares Emerging Markets Value Momentum ETF,etf,,nasdaq-trader,true
UFIV,US Treasury 5 Year Note ETF,etf,,nasdaq-trader,true
UFO,Procure Space ETF,etf,,nasdaq-trader,true
UFOX,Defiance Connective Technologies ETF,etf,,nasdaq-trader,true
UITB,VictoryShares Core Intermediate Bond ETF,etf,,nasdaq-trader,true
UIVM,VictoryShares International Value Momentum ETF,etf,,nasdaq-trader,true
ULTI,REX IncomeMax Option Strategy ETF,etf,,nasdaq-trader,true
ULVM,VictoryShares US Value Momentum ETF,etf,,nasdaq-trader,true
UMMA,Wahed Dow Jones Islamic World ETF,etf,,nasdaq-trader,true
UNIY,WisdomTree Voya Yield Enhanced USD Universal Bond Fund,etf,,nasdaq-trader,true
URNJ,Sprott Junior Uranium Miners ETF,etf,,nasdaq-trader,true
USAF,Atlas America Fund,etf,,nasdaq-trader,true
USCL,iShares Climate Conscious & Transition MSCI USA ETF,etf,,nasdaq-trader,true
USDX,SGI Enhanced Core ETF,etf,,nasdaq-trader,true
USFI,BrandywineGLOBAL - U.S. Fixed Income ETF,etf,,nasdaq-trader,true
USIG,iShares Broad USD Investment Grade Corporate Bond ETF,etf,,nasdaq-trader,true
USIN,WisdomTree 7-10 Year Laddered Treasury Fund,etf,,nasdaq-trader,true
USMC,Principal U.S. Mega-Cap ETF,etf,,nasdaq-trader,true
USOY,Defiance Oil Enhanced Options Income ETF,etf,,nasdaq-trader,true
USRD,Themes US R&D Champions ETF,etf,,nasdaq-trader,true
USSH,WisdomTree 1-3 Year Laddered Treasury Fund,etf,,nasdaq-trader,true
USVM,VictoryShares US Small Mid Cap Value Momentum ETF,etf,,nasdaq-trader,true
USVN,US Treasury 7 Year Note ETF,etf,,nasdaq-trader,true
USXF,iShares ESG Advanced MSCI USA ETF,etf,,nasdaq-trader,true
UTEN,US Treasury 10 Year Note ETF,etf,,nasdaq-trader,true
UTHY,US Treasury 30 Year Bond ETF,etf,,nasdaq-trader,true
UTRE,US Treasury 3 Year Note ETF,etf,,nasdaq-trader,true
UTWO,US Treasury 2 Year Note ETF,etf,,nasdaq-trader,true
UTWY,US Treasury 20 Year Bond ETF,etf,,nasdaq-trader,true
VBCA,Vanguard Target Maturity 2027 Corporate Bond ETF,etf,,nasdaq-trader,true
VBCB,Vanguard Target Maturity 2028 Corporate Bond ETF,etf,,nasdaq-trader,true
VBCC,Vanguard Target Maturity 2029 Corporate Bond ETF,etf,,nasdaq-trader,true
VBCD,Vanguard Target Maturity 2030 Corporate Bond ETF,etf,,nasdaq-trader,true
VBCE,Vanguard Target Maturity 2031 Corporate Bond ETF,etf,,nasdaq-trader,true
VBCF,Vanguard Target Maturity 2032 Corporate Bond ETF,etf,,nasdaq-trader,true
VBCG,Vanguard Target Maturity 2033 Corporate Bond ETF,etf,,nasdaq-trader,true
VBCH,Vanguard Target Maturity 2034 Corporate Bond ETF,etf,,nasdaq-trader,true
VBCI,Vanguard Target Maturity 2035 Corporate Bond ETF,etf,,nasdaq-trader,true
VBCJ,Vanguard Target Maturity 2036 Corporate Bond ETF,etf,,nasdaq-trader,true
VBIL,Vanguard 0-3 Month Treasury Bill ETF,etf,,nasdaq-trader,true
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,etf,,nasdaq-trader,true
VCLT,Vanguard Long-Term Corporate Bond ETF,etf,,nasdaq-trader,true
VCRB,Vanguard Core Bond ETF,etf,,nasdaq-trader,true
VEFA,VanEck MSCI EAFE Analyst Sentiment ETF,etf,,nasdaq-trader,true
VFLO,VictoryShares Free Cash Flow ETF,etf,,nasdaq-trader,true
VGIT,Vanguard Intermediate-Term Treasury ETF,etf,,nasdaq-trader,true
VGLT,Vanguard Long-Term Treasury ETF,etf,,nasdaq-trader,true
VIGI,Vanguard International Dividend Appreciation ETF,etf,,nasdaq-trader,true
VMBS,Vanguard Mortgage-Backed Securities ETF,etf,,nasdaq-trader,true
VNQI,Vanguard Global ex-U.S. Real Estate ETF,etf,,nasdaq-trader,true
VOLT,Tema Electrification ETF,etf,,nasdaq-trader,true
VONE,Vanguard Russell 1000 ETF,etf,,nasdaq-trader,true
VONG,Vanguard Russell 1000 Growth ETF,etf,,nasdaq-trader,true
VONV,Vanguard Russell 1000 Value ETF,etf,,nasdaq-trader,true
VOTE,TCW Transform 500 ETF,etf,,nasdaq-trader,true
VPLS,Vanguard Core Plus Bond ETF,etf,,nasdaq-trader,true
VRIG,Invesco Variable Rate Investment Grade ETF,etf,,nasdaq-trader,true
VSDA,VictoryShares Dividend Accelerator ETF,etf,,nasdaq-trader,true
VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,etf,,nasdaq-trader,true
VSOL,VanEck Solana ETF,etf,,nasdaq-trader,true
VTC,Vanguard Total Corporate Bond ETF,etf,,nasdaq-trader,true
VTWG,Vanguard Russell 2000 Growth ETF,etf,,nasdaq-trader,true
VTWO,Vanguard Russell 2000 ETF,etf,,nasdaq-trader,true
VTWV,Vanguard Russell 2000 Value ETF,etf,,nasdaq-trader,true
VWOB,Vanguard Emerging Markets Government Bond ETF,etf,,nasdaq-trader,true
VXUS,Vanguard Total International Stock ETF,etf,,nasdaq-trader,true
VYMI,Vanguard International High Dividend Yield ETF,etf,,nasdaq-trader,true
WABF,Western Asset Bond ETF,etf,,nasdaq-trader,true
WAMA,WisdomTree US Adaptive Moving Average Fund,etf,,nasdaq-trader,true
WARP,VanEck Space ETF,etf,,nasdaq-trader,true
WCLD,WisdomTree Cloud Computing Fund,etf,,nasdaq-trader,true
WDAF,WisdomTree Asia Defense Fund,etf,,nasdaq-trader,true
WDGF,WisdomTree Global Defense Fund,etf,,nasdaq-trader,true
WEEI,Westwood Salient Enhanced Energy Income ETF,etf,,nasdaq-trader,true
WGMI,CoinShares Bitcoin Mining ETF,etf,,nasdaq-trader,true
WIMA,WisdomTree International Adaptive Moving Average Fund,etf,,nasdaq-trader,true
WISE,Themes Generative Artificial Intelligence ETF,etf,,nasdaq-trader,true
WOOD,iShares Global Timber & Forestry ETF,etf,,nasdaq-trader,true
WRND,NYLI Global Equity R&D Leaders ETF,etf,,nasdaq-trader,true
WRTH,Worth Charting Options Income ETF,etf,,nasdaq-trader,true
WSGE,Warren Street Global Equity ETF,etf,,nasdaq-trader,true
WSML,iShares MSCI World Small-Cap ETF,etf,,nasdaq-trader,true
WTBN,WisdomTree Bianco Total Return Fund,etf,,nasdaq-trader,true
WTIP,WisdomTree Inflation Plus Fund,etf,,nasdaq-trader,true
WTMY,WisdomTree High Income Laddered Municipal Fund,etf,,nasdaq-trader,true
XAIX,Xtrackers Artificial Intelligence and Big Data ETF,etf,,nasdaq-trader,true
XBCI,NEOS Boosted Bitcoin High Income ETF,etf,,nasdaq-trader,true
XBIL,US Treasury 6 Month Bill ETF,etf,,nasdaq-trader,true
XBTY,GraniteShares YieldBOOST Bitcoin ETF,etf,,nasdaq-trader,true
XCNY,State Street SPDR S&P Emerging Markets ex-China ETF,etf,,nasdaq-trader,true
XDEF,Xtrackers Europe Defense Technologies ETF,etf,,nasdaq-trader,true
XEY,GraniteShares YieldBOOST Ether ETF,etf,,nasdaq-trader,true
XMAG,Defiance Large Cap ex-Mag 7 ETF,etf,,nasdaq-trader,true
XQQI,NEOS Boosted Nasdaq-100 High Income ETF,etf,,nasdaq-trader,true
XRPC,Canary XRP ETF,etf,,nasdaq-trader,true
XRPI,Volatility Shares Trust XRP ETF,etf,,nasdaq-trader,true
XSPI,NEOS Boosted S&P 500 High Income ETF,etf,,nasdaq-trader,true
XT,iShares Future Exponential Technologies ETF,etf,,nasdaq-trader,true
XXX,CYBER HORNET S&P 500 and XRP 75/25 Strategy ETF,etf,,nasdaq-trader,true
YBMN,Defiance BMNR Option Income ETF,etf,,nasdaq-trader,true
YBST,GraniteShares YieldBoost Single Stock Universe ETF,etf,,nasdaq-trader,true
YBTY,GraniteShares YieldBoost TopYielders ETF,etf,,nasdaq-trader,true
YLDE,Franklin ClearBridge Enhanced Income ETF,etf,,nasdaq-trader,true
